instant,dteday,holiday,weathersit,temp,atemp,hum,windspeed,count,day_of_the_week,month,season
9960,2012-02-25,0,1,0.36,0.3333,0.43,0.3881,61,Saturday,February,Winter
9961,2012-02-25,0,1,0.34,0.303,0.42,0.3582,46,Saturday,February,Winter
9962,2012-02-25,0,1,0.32,0.303,0.45,0.2537,38,Saturday,February,Winter
9963,2012-02-25,0,1,0.3,0.2727,0.45,0.2985,7,Saturday,February,Winter
9964,2012-02-25,0,1,0.3,0.2727,0.42,0.3284,2,Saturday,February,Winter
9965,2012-02-25,0,2,0.3,0.2727,0.42,0.2985,3,Saturday,February,Winter
9966,2012-02-25,0,2,0.3,0.2727,0.42,0.2985,13,Saturday,February,Winter
9967,2012-02-25,0,1,0.28,0.2424,0.45,0.4478,23,Saturday,February,Winter
9968,2012-02-25,0,1,0.26,0.2273,0.48,0.2985,93,Saturday,February,Winter
9969,2012-02-25,0,3,0.22,0.197,0.75,0.3284,122,Saturday,February,Winter
9970,2012-02-25,0,1,0.26,0.2273,0.6,0.3582,183,Saturday,February,Winter
9971,2012-02-25,0,1,0.3,0.2576,0.39,0.6119,210,Saturday,February,Winter
9972,2012-02-25,0,1,0.32,0.2727,0.29,0.6567,258,Saturday,February,Winter
9973,2012-02-25,0,1,0.32,0.2879,0.31,0.4925,226,Saturday,February,Winter
9974,2012-02-25,0,1,0.32,0.2727,0.29,0.5522,216,Saturday,February,Winter
9975,2012-02-25,0,1,0.32,0.2879,0.29,0.4179,232,Saturday,February,Winter
9976,2012-02-25,0,1,0.32,0.2727,0.26,0.5821,195,Saturday,February,Winter
9977,2012-02-25,0,1,0.3,0.2727,0.33,0.3582,159,Saturday,February,Winter
9978,2012-02-25,0,1,0.3,0.2576,0.28,0.5821,133,Saturday,February,Winter
9979,2012-02-25,0,1,0.26,0.2121,0.33,0.4478,149,Saturday,February,Winter
9980,2012-02-25,0,1,0.26,0.2121,0.3,0.5522,105,Saturday,February,Winter
9981,2012-02-25,0,1,0.24,0.2121,0.35,0.3284,85,Saturday,February,Winter
9982,2012-02-25,0,1,0.24,0.197,0.38,0.4627,82,Saturday,February,Winter
9983,2012-02-25,0,1,0.24,0.197,0.41,0.4179,91,Saturday,February,Winter
9984,2012-02-26,0,1,0.24,0.2121,0.41,0.3582,70,Sunday,February,Winter
9985,2012-02-26,0,1,0.24,0.2121,0.44,0.3284,55,Sunday,February,Winter
9986,2012-02-26,0,1,0.24,0.2121,0.44,0.3284,42,Sunday,February,Winter
9987,2012-02-26,0,1,0.24,0.2273,0.41,0.194,21,Sunday,February,Winter
9988,2012-02-26,0,1,0.24,0.2273,0.41,0.194,6,Sunday,February,Winter
9989,2012-02-26,0,1,0.22,0.2121,0.44,0.2239,5,Sunday,February,Winter
9990,2012-02-26,0,1,0.22,0.197,0.44,0.3284,2,Sunday,February,Winter
9991,2012-02-26,0,1,0.2,0.1818,0.51,0.2985,22,Sunday,February,Winter
9992,2012-02-26,0,1,0.2,0.197,0.51,0.2537,59,Sunday,February,Winter
9993,2012-02-26,0,1,0.22,0.2121,0.47,0.2239,87,Sunday,February,Winter
9994,2012-02-26,0,1,0.26,0.2576,0.41,0.1642,188,Sunday,February,Winter
9995,2012-02-26,0,1,0.28,0.2576,0.41,0.2836,227,Sunday,February,Winter
9996,2012-02-26,0,1,0.3,0.303,0.39,0.1343,305,Sunday,February,Winter
9997,2012-02-26,0,1,0.32,0.3333,0.36,0.0,325,Sunday,February,Winter
9998,2012-02-26,0,1,0.34,0.3485,0.31,0.0,331,Sunday,February,Winter
9999,2012-02-26,0,1,0.36,0.3485,0.29,0.0,353,Sunday,February,Winter
10000,2012-02-26,0,1,0.36,0.3333,0.32,0.2537,339,Sunday,February,Winter
10001,2012-02-26,0,1,0.36,0.3485,0.32,0.2239,287,Sunday,February,Winter
10002,2012-02-26,0,1,0.34,0.3182,0.36,0.2836,216,Sunday,February,Winter
10003,2012-02-26,0,1,0.34,0.3333,0.34,0.1642,143,Sunday,February,Winter
10004,2012-02-26,0,1,0.32,0.3182,0.42,0.1642,88,Sunday,February,Winter
10005,2012-02-26,0,1,0.3,0.303,0.45,0.1343,83,Sunday,February,Winter
10006,2012-02-26,0,1,0.3,0.2879,0.42,0.2239,71,Sunday,February,Winter
10007,2012-02-26,0,1,0.26,0.2576,0.56,0.1642,64,Sunday,February,Winter
10008,2012-02-27,0,1,0.26,0.2424,0.6,0.2537,29,Monday,February,Winter
10009,2012-02-27,0,1,0.26,0.2576,0.65,0.2239,6,Monday,February,Winter
10010,2012-02-27,0,1,0.26,0.2273,0.7,0.2985,4,Monday,February,Winter
10011,2012-02-27,0,1,0.24,0.2424,0.75,0.1642,2,Monday,February,Winter
10012,2012-02-27,0,1,0.22,0.2273,0.8,0.1343,1,Monday,February,Winter
10013,2012-02-27,0,1,0.22,0.2273,0.8,0.1343,16,Monday,February,Winter
10014,2012-02-27,0,1,0.24,0.2273,0.7,0.2537,90,Monday,February,Winter
10015,2012-02-27,0,1,0.24,0.2273,0.6,0.2239,280,Monday,February,Winter
10016,2012-02-27,0,1,0.24,0.2424,0.6,0.0,528,Monday,February,Winter
10017,2012-02-27,0,1,0.26,0.2576,0.6,0.194,230,Monday,February,Winter
10018,2012-02-27,0,1,0.32,0.303,0.45,0.2537,104,Monday,February,Winter
10019,2012-02-27,0,1,0.36,0.3333,0.43,0.2537,103,Monday,February,Winter
10020,2012-02-27,0,1,0.4,0.4091,0.37,0.2985,177,Monday,February,Winter
10021,2012-02-27,0,1,0.4,0.4091,0.43,0.2836,182,Monday,February,Winter
10022,2012-02-27,0,1,0.46,0.4545,0.36,0.2836,158,Monday,February,Winter
10023,2012-02-27,0,1,0.52,0.5,0.25,0.4179,174,Monday,February,Winter
10024,2012-02-27,0,1,0.54,0.5152,0.26,0.4478,286,Monday,February,Winter
10025,2012-02-27,0,1,0.54,0.5152,0.24,0.4478,529,Monday,February,Winter
10026,2012-02-27,0,1,0.52,0.5,0.27,0.4179,527,Monday,February,Winter
10027,2012-02-27,0,1,0.5,0.4848,0.29,0.3881,334,Monday,February,Winter
10028,2012-02-27,0,1,0.48,0.4697,0.33,0.3582,219,Monday,February,Winter
10029,2012-02-27,0,1,0.46,0.4545,0.36,0.2836,195,Monday,February,Winter
10030,2012-02-27,0,1,0.44,0.4394,0.44,0.2537,92,Monday,February,Winter
10031,2012-02-27,0,1,0.42,0.4242,0.5,0.1642,56,Monday,February,Winter
10032,2012-02-28,0,1,0.42,0.4242,0.54,0.1343,10,Tuesday,February,Winter
10033,2012-02-28,0,1,0.38,0.3939,0.62,0.1642,6,Tuesday,February,Winter
10034,2012-02-28,0,1,0.4,0.4091,0.54,0.1045,3,Tuesday,February,Winter
10035,2012-02-28,0,1,0.4,0.4091,0.32,0.3582,6,Tuesday,February,Winter
10036,2012-02-28,0,1,0.32,0.2879,0.42,0.3582,2,Tuesday,February,Winter
10037,2012-02-28,0,1,0.32,0.2879,0.42,0.3582,21,Tuesday,February,Winter
10038,2012-02-28,0,1,0.3,0.2727,0.45,0.3284,101,Tuesday,February,Winter
10039,2012-02-28,0,1,0.28,0.2576,0.45,0.2985,325,Tuesday,February,Winter
10040,2012-02-28,0,1,0.26,0.2424,0.48,0.2836,559,Tuesday,February,Winter
10041,2012-02-28,0,1,0.28,0.2576,0.45,0.3582,232,Tuesday,February,Winter
10042,2012-02-28,0,1,0.3,0.2727,0.42,0.2985,132,Tuesday,February,Winter
10043,2012-02-28,0,1,0.34,0.3182,0.36,0.2537,163,Tuesday,February,Winter
10044,2012-02-28,0,1,0.36,0.3485,0.34,0.1343,183,Tuesday,February,Winter
10045,2012-02-28,0,1,0.36,0.3636,0.32,0.1045,190,Tuesday,February,Winter
10046,2012-02-28,0,1,0.4,0.4091,0.28,0.1045,134,Tuesday,February,Winter
10047,2012-02-28,0,1,0.42,0.4242,0.26,0.0896,166,Tuesday,February,Winter
10048,2012-02-28,0,1,0.42,0.4242,0.28,0.0896,287,Tuesday,February,Winter
10049,2012-02-28,0,1,0.42,0.4242,0.26,0.0896,530,Tuesday,February,Winter
10050,2012-02-28,0,1,0.42,0.4242,0.28,0.1642,449,Tuesday,February,Winter
10051,2012-02-28,0,1,0.42,0.4242,0.26,0.0,306,Tuesday,February,Winter
10052,2012-02-28,0,1,0.4,0.4091,0.3,0.1343,204,Tuesday,February,Winter
10053,2012-02-28,0,1,0.34,0.3485,0.46,0.1045,188,Tuesday,February,Winter
10054,2012-02-28,0,1,0.34,0.3485,0.46,0.1045,101,Tuesday,February,Winter
10055,2012-02-28,0,1,0.32,0.303,0.53,0.2239,65,Tuesday,February,Winter
10056,2012-02-29,0,1,0.32,0.3333,0.53,0.1045,32,Wednesday,February,Winter
10057,2012-02-29,0,1,0.32,0.3333,0.49,0.1045,6,Wednesday,February,Winter
10058,2012-02-29,0,1,0.3,0.2879,0.56,0.2239,4,Wednesday,February,Winter
10059,2012-02-29,0,1,0.28,0.303,0.7,0.0896,2,Wednesday,February,Winter
10060,2012-02-29,0,1,0.26,0.2879,0.75,0.0896,29,Wednesday,February,Winter
10061,2012-02-29,0,2,0.28,0.303,0.75,0.0896,104,Wednesday,February,Winter
10062,2012-02-29,0,2,0.26,0.2727,0.81,0.1343,253,Wednesday,February,Winter
10063,2012-02-29,0,2,0.28,0.2879,0.75,0.1045,116,Wednesday,February,Winter
10064,2012-02-29,0,3,0.3,0.303,0.81,0.1642,38,Wednesday,February,Winter
10065,2012-02-29,0,3,0.3,0.303,0.81,0.1642,10,Wednesday,February,Winter
10066,2012-02-29,0,3,0.3,0.2879,0.87,0.194,10,Wednesday,February,Winter
10067,2012-02-29,0,3,0.32,0.303,0.93,0.3284,70,Wednesday,February,Winter
10068,2012-02-29,0,2,0.36,0.3333,0.93,0.3582,76,Wednesday,February,Winter
10069,2012-02-29,0,2,0.36,0.3333,0.93,0.3582,56,Wednesday,February,Winter
10070,2012-02-29,0,2,0.4,0.4091,0.82,0.2836,90,Wednesday,February,Winter
10071,2012-02-29,0,3,0.4,0.4091,0.82,0.2239,167,Wednesday,February,Winter
10072,2012-02-29,0,2,0.4,0.4091,0.87,0.1642,253,Wednesday,February,Winter
10073,2012-02-29,0,3,0.4,0.4091,0.87,0.0,192,Wednesday,February,Winter
10074,2012-02-29,0,2,0.4,0.4091,0.87,0.1045,102,Wednesday,February,Winter
10075,2012-02-29,0,3,0.42,0.4242,0.88,0.1642,97,Wednesday,February,Winter
10076,2012-02-29,0,3,0.42,0.4242,0.88,0.1642,39,Wednesday,February,Winter
10077,2012-02-29,0,3,0.42,0.4242,0.94,0.2537,55,Wednesday,February,Winter
10078,2012-02-29,0,3,0.42,0.4242,0.94,0.2537,33,Wednesday,February,Winter
10079,2012-03-01,0,2,0.42,0.4242,0.94,0.0,11,Thursday,March,Spring
10080,2012-03-01,0,3,0.46,0.4545,0.94,0.1045,12,Thursday,March,Spring
10081,2012-03-01,0,2,0.46,0.4545,0.94,0.2836,6,Thursday,March,Spring
10082,2012-03-01,0,1,0.46,0.4545,0.94,0.2239,3,Thursday,March,Spring
10083,2012-03-01,0,1,0.48,0.4697,0.88,0.194,5,Thursday,March,Spring
10084,2012-03-01,0,1,0.48,0.4697,0.88,0.1642,18,Thursday,March,Spring
10085,2012-03-01,0,2,0.42,0.4242,0.94,0.0,109,Thursday,March,Spring
10086,2012-03-01,0,2,0.44,0.4394,0.94,0.1343,304,Thursday,March,Spring
10087,2012-03-01,0,1,0.42,0.4242,0.94,0.1343,594,Thursday,March,Spring
10088,2012-03-01,0,1,0.46,0.4545,0.77,0.2537,286,Thursday,March,Spring
10089,2012-03-01,0,1,0.52,0.5,0.55,0.1642,133,Thursday,March,Spring
10090,2012-03-01,0,1,0.56,0.5303,0.43,0.194,168,Thursday,March,Spring
10091,2012-03-01,0,1,0.56,0.5303,0.37,0.2239,220,Thursday,March,Spring
10092,2012-03-01,0,1,0.58,0.5455,0.32,0.2537,211,Thursday,March,Spring
10093,2012-03-01,0,1,0.58,0.5455,0.35,0.2239,211,Thursday,March,Spring
10094,2012-03-01,0,1,0.6,0.6212,0.31,0.2537,223,Thursday,March,Spring
10095,2012-03-01,0,1,0.58,0.5455,0.32,0.2985,361,Thursday,March,Spring
10096,2012-03-01,0,1,0.56,0.5303,0.35,0.2985,600,Thursday,March,Spring
10097,2012-03-01,0,1,0.54,0.5152,0.34,0.3582,525,Thursday,March,Spring
10098,2012-03-01,0,1,0.48,0.4697,0.41,0.3284,328,Thursday,March,Spring
10099,2012-03-01,0,1,0.44,0.4394,0.44,0.4179,254,Thursday,March,Spring
10100,2012-03-01,0,1,0.42,0.4242,0.47,0.4627,197,Thursday,March,Spring
10101,2012-03-01,0,1,0.38,0.3939,0.5,0.2537,126,Thursday,March,Spring
10102,2012-03-01,0,1,0.36,0.3485,0.5,0.2239,85,Thursday,March,Spring
10103,2012-03-02,0,1,0.34,0.3333,0.53,0.1642,46,Friday,March,Spring
10104,2012-03-02,0,1,0.34,0.3182,0.49,0.2239,20,Friday,March,Spring
10105,2012-03-02,0,1,0.34,0.3182,0.53,0.2836,6,Friday,March,Spring
10106,2012-03-02,0,1,0.32,0.3182,0.57,0.194,3,Friday,March,Spring
10107,2012-03-02,0,1,0.32,0.3485,0.61,0.0,2,Friday,March,Spring
10108,2012-03-02,0,1,0.3,0.3333,0.7,0.0,24,Friday,March,Spring
10109,2012-03-02,0,1,0.3,0.3333,0.7,0.0,92,Friday,March,Spring
10110,2012-03-02,0,1,0.3,0.3333,0.7,0.0,262,Friday,March,Spring
10111,2012-03-02,0,1,0.28,0.303,0.75,0.0896,549,Friday,March,Spring
10112,2012-03-02,0,1,0.3,0.3333,0.81,0.0,314,Friday,March,Spring
10113,2012-03-02,0,1,0.36,0.3485,0.5,0.1642,132,Friday,March,Spring
10114,2012-03-02,0,1,0.38,0.3939,0.46,0.194,194,Friday,March,Spring
10115,2012-03-02,0,1,0.4,0.4091,0.43,0.1642,234,Friday,March,Spring
10116,2012-03-02,0,1,0.42,0.4242,0.44,0.2239,222,Friday,March,Spring
10117,2012-03-02,0,2,0.44,0.4394,0.44,0.2836,205,Friday,March,Spring
10118,2012-03-02,0,2,0.42,0.4242,0.5,0.2985,78,Friday,March,Spring
10119,2012-03-02,0,3,0.4,0.4091,0.58,0.2985,50,Friday,March,Spring
10120,2012-03-02,0,3,0.36,0.3485,0.81,0.2239,128,Friday,March,Spring
10121,2012-03-02,0,3,0.36,0.3485,0.87,0.194,160,Friday,March,Spring
10122,2012-03-02,0,3,0.36,0.3485,0.87,0.194,174,Friday,March,Spring
10123,2012-03-02,0,2,0.36,0.3485,0.87,0.194,100,Friday,March,Spring
10124,2012-03-02,0,3,0.36,0.3636,0.87,0.0896,101,Friday,March,Spring
10125,2012-03-02,0,2,0.36,0.3788,0.87,0.0,75,Friday,March,Spring
10126,2012-03-02,0,2,0.36,0.3788,0.87,0.0,23,Friday,March,Spring
10127,2012-03-03,0,3,0.36,0.3636,0.93,0.0896,22,Saturday,March,Spring
10128,2012-03-03,0,3,0.36,0.3788,0.93,0.0,44,Saturday,March,Spring
10129,2012-03-03,0,3,0.36,0.3636,0.93,0.0896,38,Saturday,March,Spring
10130,2012-03-03,0,2,0.36,0.3485,0.93,0.1642,21,Saturday,March,Spring
10131,2012-03-03,0,2,0.36,0.3485,0.93,0.194,2,Saturday,March,Spring
10132,2012-03-03,0,2,0.36,0.3636,0.93,0.0896,2,Saturday,March,Spring
10133,2012-03-03,0,2,0.36,0.3636,0.93,0.0896,7,Saturday,March,Spring
10134,2012-03-03,0,2,0.36,0.3485,0.93,0.1343,16,Saturday,March,Spring
10135,2012-03-03,0,3,0.36,0.3788,0.93,0.0,48,Saturday,March,Spring
10136,2012-03-03,0,3,0.38,0.3939,0.87,0.0896,94,Saturday,March,Spring
10137,2012-03-03,0,2,0.4,0.4091,0.87,0.0,168,Saturday,March,Spring
10138,2012-03-03,0,2,0.4,0.4091,0.87,0.0896,214,Saturday,March,Spring
10139,2012-03-03,0,2,0.42,0.4242,0.67,0.2537,299,Saturday,March,Spring
10140,2012-03-03,0,1,0.44,0.4394,0.51,0.2836,339,Saturday,March,Spring
10141,2012-03-03,0,2,0.46,0.4545,0.44,0.3582,430,Saturday,March,Spring
10142,2012-03-03,0,1,0.48,0.4697,0.29,0.2985,399,Saturday,March,Spring
10143,2012-03-03,0,1,0.5,0.4848,0.27,0.2985,467,Saturday,March,Spring
10144,2012-03-03,0,1,0.5,0.4848,0.23,0.3284,385,Saturday,March,Spring
10145,2012-03-03,0,1,0.5,0.4848,0.25,0.2537,303,Saturday,March,Spring
10146,2012-03-03,0,1,0.46,0.4545,0.33,0.1642,225,Saturday,March,Spring
10147,2012-03-03,0,1,0.44,0.4394,0.3,0.1343,149,Saturday,March,Spring
10148,2012-03-03,0,1,0.46,0.4545,0.19,0.3284,154,Saturday,March,Spring
10149,2012-03-03,0,1,0.44,0.4394,0.21,0.1343,134,Saturday,March,Spring
10150,2012-03-03,0,1,0.42,0.4242,0.24,0.0,106,Saturday,March,Spring
10151,2012-03-04,0,2,0.4,0.4091,0.3,0.3582,72,Sunday,March,Spring
10152,2012-03-04,0,2,0.38,0.3939,0.34,0.194,76,Sunday,March,Spring
10153,2012-03-04,0,2,0.36,0.3485,0.4,0.1642,80,Sunday,March,Spring
10154,2012-03-04,0,2,0.36,0.3485,0.43,0.1343,26,Sunday,March,Spring
10155,2012-03-04,0,2,0.34,0.3333,0.46,0.194,14,Sunday,March,Spring
10156,2012-03-04,0,2,0.34,0.3182,0.46,0.2239,5,Sunday,March,Spring
10157,2012-03-04,0,2,0.3,0.2727,0.52,0.2985,5,Sunday,March,Spring
10158,2012-03-04,0,2,0.3,0.2727,0.52,0.2985,23,Sunday,March,Spring
10159,2012-03-04,0,1,0.3,0.2727,0.52,0.3284,66,Sunday,March,Spring
10160,2012-03-04,0,1,0.3,0.2727,0.49,0.4478,118,Sunday,March,Spring
10161,2012-03-04,0,1,0.3,0.2727,0.49,0.3284,192,Sunday,March,Spring
10162,2012-03-04,0,1,0.32,0.2879,0.45,0.3881,256,Sunday,March,Spring
10163,2012-03-04,0,1,0.34,0.303,0.42,0.3582,327,Sunday,March,Spring
10164,2012-03-04,0,1,0.36,0.3333,0.37,0.3582,364,Sunday,March,Spring
10165,2012-03-04,0,1,0.36,0.3333,0.34,0.3582,332,Sunday,March,Spring
10166,2012-03-04,0,1,0.36,0.3182,0.32,0.5224,334,Sunday,March,Spring
10167,2012-03-04,0,1,0.36,0.3182,0.29,0.4925,299,Sunday,March,Spring
10168,2012-03-04,0,1,0.34,0.2879,0.31,0.5522,263,Sunday,March,Spring
10169,2012-03-04,0,1,0.32,0.2727,0.33,0.6119,184,Sunday,March,Spring
10170,2012-03-04,0,1,0.3,0.2576,0.36,0.4925,132,Sunday,March,Spring
10171,2012-03-04,0,1,0.28,0.2727,0.38,0.2537,88,Sunday,March,Spring
10172,2012-03-04,0,1,0.28,0.2727,0.36,0.2239,79,Sunday,March,Spring
10173,2012-03-04,0,1,0.26,0.2424,0.41,0.2537,62,Sunday,March,Spring
10174,2012-03-04,0,1,0.26,0.2576,0.41,0.194,26,Sunday,March,Spring
10175,2012-03-05,0,1,0.24,0.2273,0.44,0.194,17,Monday,March,Spring
10176,2012-03-05,0,1,0.24,0.2424,0.48,0.1343,6,Monday,March,Spring
10177,2012-03-05,0,1,0.24,0.2424,0.48,0.1343,4,Monday,March,Spring
10178,2012-03-05,0,1,0.22,0.2273,0.51,0.1642,1,Monday,March,Spring
10179,2012-03-05,0,1,0.2,0.2273,0.55,0.0896,1,Monday,March,Spring
10180,2012-03-05,0,1,0.2,0.2273,0.55,0.0896,18,Monday,March,Spring
10181,2012-03-05,0,1,0.18,0.197,0.59,0.1343,91,Monday,March,Spring
10182,2012-03-05,0,1,0.18,0.197,0.59,0.1343,260,Monday,March,Spring
10183,2012-03-05,0,1,0.2,0.2273,0.59,0.1045,428,Monday,March,Spring
10184,2012-03-05,0,2,0.22,0.2576,0.6,0.0896,197,Monday,March,Spring
10185,2012-03-05,0,2,0.24,0.2576,0.6,0.0,86,Monday,March,Spring
10186,2012-03-05,0,2,0.26,0.2727,0.56,0.1343,103,Monday,March,Spring
10187,2012-03-05,0,2,0.26,0.303,0.52,0.0,137,Monday,March,Spring
10188,2012-03-05,0,2,0.26,0.2576,0.55,0.2985,120,Monday,March,Spring
10189,2012-03-05,0,2,0.28,0.2576,0.57,0.3582,128,Monday,March,Spring
10190,2012-03-05,0,2,0.3,0.2879,0.53,0.194,130,Monday,March,Spring
10191,2012-03-05,0,1,0.3,0.2727,0.45,0.2985,210,Monday,March,Spring
10192,2012-03-05,0,3,0.3,0.2727,0.45,0.2985,387,Monday,March,Spring
10193,2012-03-05,0,3,0.28,0.2273,0.55,0.6567,375,Monday,March,Spring
10194,2012-03-05,0,1,0.26,0.2576,0.53,0.2239,226,Monday,March,Spring
10195,2012-03-05,0,1,0.26,0.2273,0.37,0.4627,179,Monday,March,Spring
10196,2012-03-05,0,1,0.26,0.2273,0.37,0.3881,120,Monday,March,Spring
10197,2012-03-05,0,1,0.24,0.2121,0.35,0.3284,78,Monday,March,Spring
10198,2012-03-05,0,1,0.22,0.1818,0.37,0.5821,31,Monday,March,Spring
10199,2012-03-06,0,1,0.22,0.2121,0.37,0.2985,8,Tuesday,March,Spring
10200,2012-03-06,0,1,0.2,0.197,0.44,0.2537,6,Tuesday,March,Spring
10201,2012-03-06,0,1,0.2,0.197,0.44,0.2239,4,Tuesday,March,Spring
10202,2012-03-06,0,1,0.18,0.1667,0.51,0.2836,1,Tuesday,March,Spring
10203,2012-03-06,0,1,0.18,0.1667,0.51,0.2985,3,Tuesday,March,Spring
10204,2012-03-06,0,1,0.18,0.1818,0.51,0.2239,25,Tuesday,March,Spring
10205,2012-03-06,0,1,0.18,0.2121,0.51,0.1045,102,Tuesday,March,Spring
10206,2012-03-06,0,1,0.16,0.1818,0.55,0.1343,275,Tuesday,March,Spring
10207,2012-03-06,0,1,0.16,0.1818,0.59,0.1045,501,Tuesday,March,Spring
10208,2012-03-06,0,1,0.22,0.2727,0.47,0.0,233,Tuesday,March,Spring
10209,2012-03-06,0,1,0.24,0.2576,0.44,0.0,129,Tuesday,March,Spring
10210,2012-03-06,0,1,0.26,0.2576,0.41,0.1642,130,Tuesday,March,Spring
10211,2012-03-06,0,1,0.26,0.2727,0.41,0.1045,138,Tuesday,March,Spring
10212,2012-03-06,0,1,0.3,0.303,0.39,0.1343,164,Tuesday,March,Spring
10213,2012-03-06,0,1,0.32,0.303,0.36,0.2239,136,Tuesday,March,Spring
10214,2012-03-06,0,1,0.34,0.303,0.36,0.2985,166,Tuesday,March,Spring
10215,2012-03-06,0,1,0.36,0.3333,0.32,0.2836,250,Tuesday,March,Spring
10216,2012-03-06,0,1,0.36,0.3333,0.34,0.2836,446,Tuesday,March,Spring
10217,2012-03-06,0,1,0.34,0.303,0.42,0.3284,457,Tuesday,March,Spring
10218,2012-03-06,0,1,0.34,0.303,0.46,0.2985,287,Tuesday,March,Spring
10219,2012-03-06,0,1,0.32,0.3182,0.49,0.194,187,Tuesday,March,Spring
10220,2012-03-06,0,1,0.32,0.3182,0.49,0.194,148,Tuesday,March,Spring
10221,2012-03-06,0,1,0.28,0.2727,0.56,0.1642,106,Tuesday,March,Spring
10222,2012-03-06,0,1,0.28,0.2727,0.61,0.2239,54,Tuesday,March,Spring
10223,2012-03-07,0,1,0.28,0.2576,0.65,0.2836,15,Wednesday,March,Spring
10224,2012-03-07,0,1,0.3,0.2727,0.61,0.2985,5,Wednesday,March,Spring
10225,2012-03-07,0,1,0.3,0.2879,0.56,0.2836,4,Wednesday,March,Spring
10226,2012-03-07,0,1,0.3,0.2727,0.56,0.3582,3,Wednesday,March,Spring
10227,2012-03-07,0,1,0.28,0.2576,0.61,0.3284,3,Wednesday,March,Spring
10228,2012-03-07,0,1,0.28,0.2576,0.56,0.2985,18,Wednesday,March,Spring
10229,2012-03-07,0,1,0.28,0.2576,0.61,0.3881,108,Wednesday,March,Spring
10230,2012-03-07,0,1,0.26,0.2273,0.65,0.3881,344,Wednesday,March,Spring
10231,2012-03-07,0,1,0.28,0.2576,0.61,0.2985,566,Wednesday,March,Spring
10232,2012-03-07,0,1,0.3,0.2727,0.61,0.3284,264,Wednesday,March,Spring
10233,2012-03-07,0,1,0.36,0.3333,0.5,0.2985,147,Wednesday,March,Spring
10234,2012-03-07,0,1,0.42,0.4242,0.38,0.2985,161,Wednesday,March,Spring
10235,2012-03-07,0,1,0.44,0.4394,0.38,0.3881,215,Wednesday,March,Spring
10236,2012-03-07,0,1,0.5,0.4848,0.34,0.4179,205,Wednesday,March,Spring
10237,2012-03-07,0,1,0.52,0.5,0.36,0.3284,175,Wednesday,March,Spring
10238,2012-03-07,0,1,0.54,0.5152,0.37,0.4478,209,Wednesday,March,Spring
10239,2012-03-07,0,1,0.56,0.5303,0.37,0.4179,288,Wednesday,March,Spring
10240,2012-03-07,0,1,0.56,0.5303,0.43,0.4925,612,Wednesday,March,Spring
10241,2012-03-07,0,1,0.56,0.5303,0.4,0.4627,544,Wednesday,March,Spring
10242,2012-03-07,0,1,0.54,0.5152,0.42,0.3582,361,Wednesday,March,Spring
10243,2012-03-07,0,1,0.5,0.4848,0.51,0.2537,260,Wednesday,March,Spring
10244,2012-03-07,0,1,0.44,0.4394,0.62,0.2537,188,Wednesday,March,Spring
10245,2012-03-07,0,1,0.46,0.4545,0.59,0.2985,159,Wednesday,March,Spring
10246,2012-03-07,0,1,0.44,0.4394,0.62,0.3284,62,Wednesday,March,Spring
10247,2012-03-08,0,1,0.44,0.4394,0.62,0.3284,46,Thursday,March,Spring
10248,2012-03-08,0,1,0.46,0.4545,0.63,0.3284,21,Thursday,March,Spring
10249,2012-03-08,0,1,0.46,0.4545,0.63,0.3881,11,Thursday,March,Spring
10250,2012-03-08,0,1,0.46,0.4545,0.63,0.3881,3,Thursday,March,Spring
10251,2012-03-08,0,1,0.44,0.4394,0.72,0.2836,2,Thursday,March,Spring
10252,2012-03-08,0,1,0.42,0.4242,0.77,0.2239,29,Thursday,March,Spring
10253,2012-03-08,0,1,0.42,0.4242,0.77,0.2537,109,Thursday,March,Spring
10254,2012-03-08,0,1,0.42,0.4242,0.77,0.3582,334,Thursday,March,Spring
10255,2012-03-08,0,1,0.44,0.4394,0.77,0.3881,585,Thursday,March,Spring
10256,2012-03-08,0,1,0.46,0.4545,0.72,0.4627,301,Thursday,March,Spring
10257,2012-03-08,0,1,0.5,0.4848,0.68,0.4627,138,Thursday,March,Spring
10258,2012-03-08,0,2,0.54,0.5152,0.6,0.4627,204,Thursday,March,Spring
10259,2012-03-08,0,2,0.56,0.5303,0.6,0.4478,251,Thursday,March,Spring
10260,2012-03-08,0,2,0.6,0.6212,0.49,0.6418,233,Thursday,March,Spring
10261,2012-03-08,0,2,0.62,0.6212,0.43,0.6418,203,Thursday,March,Spring
10262,2012-03-08,0,1,0.64,0.6212,0.38,0.6866,185,Thursday,March,Spring
10263,2012-03-08,0,2,0.62,0.6212,0.41,0.6418,342,Thursday,March,Spring
10264,2012-03-08,0,1,0.62,0.6212,0.38,0.6567,597,Thursday,March,Spring
10265,2012-03-08,0,2,0.62,0.6212,0.38,0.5522,590,Thursday,March,Spring
10266,2012-03-08,0,2,0.6,0.6212,0.4,0.4478,416,Thursday,March,Spring
10267,2012-03-08,0,2,0.6,0.6212,0.43,0.3881,302,Thursday,March,Spring
10268,2012-03-08,0,1,0.6,0.6212,0.43,0.3881,233,Thursday,March,Spring
10269,2012-03-08,0,1,0.56,0.5303,0.49,0.3284,153,Thursday,March,Spring
10270,2012-03-08,0,2,0.56,0.5303,0.49,0.4478,94,Thursday,March,Spring
